hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Radisson Blu Plaza Delhi Airport,"₹ 11,250",8.1,Very good,"5,641","Mahipalpur, New Delhi",Superior Room with Happy Hours 03:00 PM to 06:00 PM 1+1 & Free Pick up and drop to Worldmark Aerocity (subject to car availability),Beds: 1 double or 2 singles,"+₹ 2,588 taxes and charges",5,1 night, 2 adults,"₹ 11,250",False,True,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hindustan- by Backpackers Heaven,"₹ 1,882",7.6,Good,"1,226","Paharganj, New Delhi",Family Room,2 large double beds,+₹ 226 taxes and charges,4,1 night, 2 adults,"₹ 1,882",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Terrace, Laundry, Daily housekeeping, Air conditioning"
SaltStayz Sector 39 - Subhash Chowk,"₹ 3,443",8.4,Very good,90,"Sector 40 - 44, Gurgaon",Double Room with Balcony,1 extra-large double bed,+₹ 413 taxes and charges,3,1 night, 2 adults,"₹ 3,443",True,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Good breakfast"
Hotel Grand Tushar-Ghaziabad Railway Station,"₹ 1,799",7.8,Good,89,Ghaziabad,Double Room with Private Bathroom,1 extra-large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,799",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Family rooms, Free parking, Fabulous breakfast"
Treebo Trend Grand Town House,"₹ 5,940",7.3,Good,57,Faridabad,Deluxe Double Room,1 large double bed,+₹ 713 taxes and charges,3,1 night, 2 adults,"₹ 8,866",True,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking"
Hotel Sakura by Maps,"₹ 3,639",7.5,Good,81,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 437 taxes and charges,4,1 night, 2 adults,"₹ 3,639",False,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hyatt Regency Delhi,"₹ 35,000",7.7,Good,"2,203","South Delhi, New Delhi",Twin Room,2 single beds,"+₹ 8,365 taxes and charges",5,1 night, 2 adults,"₹ 35,000",False,True,2024-05-11,2024-05-12,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel namo,₹ 625,8.0,Very good,48,Alwar,Deluxe Double Room,1 double bed,+₹ 75 taxes and charges,0,1 night, 2 adults,₹ 625,False,True,2024-05-11,2024-05-12,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Room service, Tea/coffee maker in all rooms"
Aadvan Farmhouse,"₹ 9,450",NA,NA,NA,Sohna,Double Room with Balcony,"4 beds (2 doubles, 2 large doubles)","+₹ 1,701 taxes and charges",0,1 night, 2 adults,"₹ 9,450",True,True,2024-05-11,2024-05-12,"Swimming Pool, Free WiFi, Free parking"
The Prime Delhi,"₹ 4,050",8.3,Very good,"1,576","Paharganj, New Delhi",Superior Double or Twin Room,Multiple bed types,+₹ 486 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Park Inn By Radisson Gurgaon Bilaspur,"₹ 3,999",7.6,Good,277,Manesar,Superior Double or Twin Room,Beds: 1 double or 2 singles,+₹ 480 taxes and charges,4,1 night, 2 adults,"₹ 3,999",False,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Breakfast"
Radisson Gurugram Udyog Vihar,"₹ 13,500",7.5,Good,"1,428","Udyog Vihar, Gurgaon",Superior Room with 1+1 IMFL at The Brew Bar,Beds: 1 double or 2 singles,"+₹ 2,430 taxes and charges",5,1 night, 2 adults,"₹ 13,500",False,True,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Good breakfast"
The Grand Barso (A Luxury Heritage),"₹ 4,500",6.6,Review score,11,Bharatpur,Double Room with Garden View,1 extra-large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-05-11,2024-05-12,"Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Roseate House New Delhi,"₹ 12,349",7.9,Good,"1,350","South West, New Delhi",Deluxe Room,Multiple bed types,"+₹ 2,223 taxes and charges",5,1 night, 2 adults,"₹ 12,349",False,True,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Good breakfast"
Saltstayz Hotel Huda City Center,"₹ 38,250",8.6,Fabulous,190,Gurgaon,Deluxe Room,1 extra-large double bed,"+₹ 6,885 taxes and charges",3,1 night, 2 adults,"₹ 38,250",True,True,2024-05-11,2024-05-12,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Very good breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 10,500",6.5,Review score,"1,841","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,415 taxes and charges",5,1 night, 2 adults,"₹ 10,500",False,True,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Emerald Park,"₹ 1,039",8.6,Fabulous,123,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Krishna Enclave,"₹ 1,773",NA,NA,NA,Ghaziabad,Double Room with Terrace,"2 beds (1 single, 1 double)",+₹ 213 taxes and charges,0,1 night, 2 adults,"₹ 1,773",False,True,2024-05-11,2024-05-12,
"Park Inn by Radisson,South Delhi","₹ 7,499",7.6,Good,"1,114","South Delhi, New Delhi",Superior Room,1 large double bed,+₹ 900 taxes and charges,5,1 night, 2 adults,"₹ 7,499",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Star One - Near Delhi Airport,"₹ 3,077",7.6,Good,525,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 369 taxes and charges,3,1 night, 2 adults,"₹ 3,419",True,True,2024-05-11,2024-05-12,"Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Andaz Delhi Aerocity- Concept by Hyatt,"₹ 11,000",8.1,Very good,"1,556","South West, New Delhi",King Room,1 extra-large double bed,"+₹ 1,980 taxes and charges",5,1 night, 2 adults,"₹ 11,000",False,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
The Metro Stay By F9 Hotels-Near Sector 18 Metro Station Noida,"₹ 7,999",7.6,Good,91,Noida,Double Room with Private Bathroom,1 large double bed,"+₹ 1,440 taxes and charges",3,1 night, 2 adults,"₹ 7,999",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Breakfast"
LetsBunk Poshtel & Suites,"₹ 4,050",7.5,Good,763,"Hauz Khas, New Delhi",Queen Room,1 double bed,+₹ 486 taxes and charges,4,1 night, 2 adults,"₹ 4,050",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Parking, 24-hour front desk, Bar, Breakfast"
"3 BHK Floor in Dwarka, New Delhi, Near Airport.","₹ 7,000",NA,NA,NA,"Dwarka, New Delhi",Three-Bedroom Apartment,"6 beds (3 doubles, 3 sofa beds)",+₹ 840 taxes and charges,0,1 night, 2 adults,"₹ 7,000",False,True,2024-05-11,2024-05-12,"Free WiFi, Free parking, Terrace, Air conditioning"
Hotel Pearl - Mahipalpur Delhi Airport Fully Vaccinated Staff,"₹ 6,160",8.3,Very good,472,"Mahipalpur, New Delhi",Small Double Room,1 double bed,+₹ 739 taxes and charges,3,1 night, 2 adults,"₹ 6,160",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Good breakfast"
SaltStayz Golf Course Road,"₹ 38,250",8.4,Very good,170,"Golf Course Road, Gurgaon",Deluxe Double Room,1 double bed,"+₹ 6,885 taxes and charges",4,1 night, 2 adults,"₹ 38,250",True,True,2024-05-11,2024-05-12,"Room service, Free WiFi, Free parking, 24-hour front desk, Fabulous breakfast"
Hotel M2M Sonipat,"₹ 2,016",1.0,Review score,1,Sonīpat,Deluxe King Room,1 extra-large double bed,+₹ 242 taxes and charges,5,1 night, 2 adults,"₹ 2,016",False,True,2024-05-11,2024-05-12,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Room service, Breakfast"
The Hosteller Delhi,"₹ 4,810",8.4,Very good,"1,138","New Friends Colony, New Delhi","Superior Double Room (Double Room with Attached Bathroom, 02 Hrs Early Check-in {Subject to availability}, High Speed WiFi and 10% off on F&B)",1 double bed,+₹ 577 taxes and charges,3,1 night, 2 adults,"₹ 4,810",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
Park Plaza Gurgaon,"₹ 11,520",7.4,Good,"1,348","City Center - Sector 29, Gurgaon","Plaza Room , 50% Discount on Lunch and Dinner Buffet only at New Town Cafe",Beds: 1 double or 2 singles,"+₹ 2,074 taxes and charges",5,1 night, 2 adults,"₹ 11,520",False,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Breakfast"
Radisson Blu MBD Hotel Noida,"₹ 14,400",8.4,Very good,790,Noida,Deluxe Double or Twin Room,1 double bed,"+₹ 2,592 taxes and charges",5,1 night, 2 adults,"₹ 14,400",False,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Nitya Maharani 'NEW DELHI',"₹ 4,096",8.1,Very good,"1,748","Paharganj, New Delhi",Deluxe Double Room,Multiple bed types,+₹ 492 taxes and charges,3,1 night, 2 adults,"₹ 4,096",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
Minimalist Poshtel & Suites,"₹ 2,700",7.5,Good,806,"Hauz Khas, New Delhi",Twin Room with Balcony,1 bunk bed,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Parking, 24-hour front desk, Bar, Good breakfast"
Radisson Noida,"₹ 9,882",7.5,Good,654,Noida,Deluxe Double or Twin Room with 15% discount on Food and Soft beverage,Beds: 1 double or 2 singles,"+₹ 1,779 taxes and charges",5,1 night, 2 adults,"₹ 9,882",False,True,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Country Inn & Suites by Radisson, Gurugram Sector 12","₹ 11,699",7.3,Good,"1,598","Sector 14, Gurgaon",Superior Room with 15% off on food & soft beverages,2 single beds,"+₹ 2,106 taxes and charges",4,1 night, 2 adults,"₹ 11,699",True,False,2024-05-11,2024-05-12,"Airport shuttle, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
B Nineteen,"₹ 5,891",8.9,Fabulous,215,"South Delhi, New Delhi",King Room with Balcony,1 extra-large double bed,+₹ 707 taxes and charges,0,1 night, 2 adults,"₹ 5,891",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Garden, Laundry, Very good breakfast"
Bloomrooms @ Link Road,"₹ 5,600",8.1,Very good,503,"South Delhi, New Delhi",Standard Queen Room,1 large double bed,+₹ 672 taxes and charges,3,1 night, 2 adults,"₹ 5,600",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Restaurant, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Hotel The Luxem at Golf Course Road,"₹ 3,599",8.6,Fabulous,80,Gurgaon,Standard Double Room,1 extra-large double bed,+₹ 432 taxes and charges,3,1 night, 2 adults,"₹ 3,599",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
Posh Residency Artemis Hospital Road Gurgaon,"₹ 3,600",7.8,Good,132,"Sector 40 - 44, Gurgaon",Deluxe Double Room with Balcony,1 large double bed,+₹ 432 taxes and charges,4,1 night, 2 adults,"₹ 3,600",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
"Country Inn & Suites By Radisson, Sahibabad","₹ 9,449",7.8,Good,621,Ghaziabad,Standard Room,NA,"+₹ 1,701 taxes and charges",5,1 night, 2 adults,"₹ 9,449",True,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Bar, Very good breakfast"
Super OYO Hotel Subhadra Residency,"₹ 3,978",4.6,Review score,20,Anūpnagar,Classic Triple Room,1 extra-large double bed,+₹ 501 taxes and charges,3,1 night, 2 adults,"₹ 3,978",True,True,2024-05-11,2024-05-12,"Room service, Breakfast"
ZEN Studios - DLF CyberCity Gurgaon,"₹ 1,500",8.7,Fabulous,166,"DLF Cyber City, Gurgaon",King Studio,Entire studio • 1 bathroom • 1 kitchen • 36m²,+₹ 180 taxes and charges,0,1 night, 2 adults,"₹ 1,500",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Very good breakfast"
Staybook - Hotel Jai Balaji New Delhi Railway Station,"₹ 1,250",7.7,Good,"1,428","Paharganj, New Delhi",Economy Double Room,1 large double bed,+₹ 150 taxes and charges,3,1 night, 2 adults,"₹ 1,250",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
Hotel Batra Home,"₹ 1,500",8.3,Very good,4,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 1,500",False,True,2024-05-11,2024-05-12,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning"
Hotel The IVY Grand With Free Secured Parking,"₹ 4,788",7.4,Good,699,"Paharganj, New Delhi",Deluxe Room,1 large double bed,+₹ 575 taxes and charges,4,1 night, 2 adults,"₹ 6,650",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Exceptional breakfast"
Hotel Hari Piorko,"₹ 4,049",7.7,Good,639,"Paharganj, New Delhi",Suite,1 double bed,+₹ 486 taxes and charges,3,1 night, 2 adults,"₹ 4,049",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
"The Ashok, New Delhi","₹ 8,500",6.6,Review score,"1,737","Chanakyapuri, New Delhi",Standard Double Room - 15% Discount on Food & Soft Beverages,1 large double bed,"+₹ 1,530 taxes and charges",5,1 night, 2 adults,"₹ 8,500",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Bar"
Hotel Bluestone - Nehru Place,"₹ 7,200",7.8,Good,241,"South Delhi, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 864 taxes and charges,4,1 night, 2 adults,"₹ 10,000",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Saffron Gold,"₹ 2,275",7.5,Good,219,"Pashim Vihar, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 273 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Very good breakfast"
Lime Tree Two BHK Service Apartment Golf Course Road Gurgaon,"₹ 8,999",9.0,Superb,36,Gurgaon,Two-Bedroom Apartment,"3 beds (2 doubles, 1 sofa bed)","+₹ 1,620 taxes and charges",3,1 night, 2 adults,"₹ 8,999",True,True,2024-05-11,2024-05-12,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Hotel Aero Star Near Delhi Airport,"₹ 4,099",7.8,Good,470,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,1 extra-large double bed,+₹ 492 taxes and charges,3,1 night, 2 adults,"₹ 4,099",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Good breakfast"
Hotel Viva Palace,"₹ 3,075",6.8,Review score,"3,197","Mahipalpur, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 369 taxes and charges,4,1 night, 2 adults,"₹ 3,075",False,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Fortuner Karol Bagh Just 1 km From New Delhi Railway Station,"₹ 1,976",6.9,Review score,183,"Karol bagh, New Delhi",Deluxe Double or Twin Room,1 bunk bed,+₹ 237 taxes and charges,4,1 night, 2 adults,"₹ 2,745",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
"Country Inn & Suites by Radisson, Gurugram Sohna Road","₹ 5,200",6.9,Review score,16,Sohna,Superior Room,NA,+₹ 624 taxes and charges,4,1 night, 2 adults,"₹ 5,200",True,False,2024-05-11,2024-05-12,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Shelton,"₹ 3,831",7.2,Good,326,"Paharganj, New Delhi",Semi Deluxe,Beds: 1 double or 2 singles,+₹ 460 taxes and charges,3,1 night, 2 adults,"₹ 3,831",False,False,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Apra B & B At Delhi Airport,"₹ 1,598",9.8,Exceptional,29,"South West, New Delhi",Superior Double or Twin Room,"2 beds (1 single, 1 double)",+₹ 575 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2024-05-11,2024-05-12,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
The Grand Orion - Kailash Colony,"₹ 4,549",7.6,Good,68,"Kailash Colony, New Delhi",Deluxe Double or Twin Room with City View,Multiple bed types,+₹ 546 taxes and charges,3,1 night, 2 adults,"₹ 6,999",False,True,2024-05-11,2024-05-12,"Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Lotus Paradise,"₹ 2,969",7.2,Good,352,Sonīpat,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 356 taxes and charges,3,1 night, 2 adults,"₹ 2,969",False,False,2024-05-11,2024-05-12,"Indoor swimming pool, Free WiFi, Airport shuttle, Family rooms, Free parking, Non-smoking rooms, Room service, Superb breakfast"
